item,ability,nature,evs.ev_hp,evs.ev_attack,evs.ev_defense,evs.ev_special_attack,evs.ev_special_defense,evs.ev_speed,ivs.iv_hp,ivs.iv_attack,ivs.iv_defense,ivs.iv_special_attack,ivs.iv_special_defense,ivs.iv_speed,moves.move_1,moves.move_2,moves.move_3,moves.move_4
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,3,10,0
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,6,6,0,0,0,0,0,0,31,31,31,31,31,31,5,3,3,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,2
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,2,1
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,0
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,4,3,3,10
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,2
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,8,11,11,11
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,10,10,10
3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,4,3,11,8
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,1,9,8
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,3,8
3,0,6,0,0,0,0,0,0,31,31,31,31,31,31,10,11,9,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,10,10,10
3,6,6,0,0,0,0,0,0,31,31,31,31,31,31,3,3,3,8
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,4,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,4,3,8
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,8,0
3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,11,3,5,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,0,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,10,10,0
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,1,8
3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,11,4,3,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,8,2
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,8,2,10
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,11,11,11
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,1,3,0
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,1,9,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,8,11
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,0,6,0,0,0,0,0,0,31,31,31,31,31,31,3,11,10,9
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,8,10,10
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,8,4,11
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,8,3,11
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,0,10
3,0,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,11
3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,4,2,10
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
1,5,6,0,0,0,0,0,0,31,31,31,31,31,31,10,4,1,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,1,8
0,6,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,3,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,9,8
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,2
2,0,6,0,0,0,0,0,0,31,31,31,31,31,31,11,10,9,3
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,0,2,3
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,6,6,0,0,0,0,0,0,31,31,31,31,31,31,3,3,3,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,0,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,1,8
3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,11,3,8,4
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,10
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,8,0,11
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,0,10,4
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,8,4,11
2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,3,10
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,2,4
3,1,1,20,236,4,0,4,244,31,31,31,31,31,31,8,10,10,10
2,2,5,4,244,4,0,4,252,31,31,31,31,31,31,0,11,11,11
2,2,2,92,4,244,0,4,164,31,31,31,31,31,31,8,10,10,2
3,2,5,0,252,4,0,0,252,31,31,31,31,31,31,8,10,10,2
3,4,5,252,0,116,4,4,132,31,0,31,31,31,31,8,11,11,0
2,4,5,4,252,0,0,0,252,31,31,31,31,31,31,2,10,10,3
3,1,3,252,0,20,212,4,20,31,31,31,31,31,31,11,11,11,11
2,2,5,204,116,20,0,12,156,31,31,31,31,31,31,10,10,0,8
2,4,2,252,0,116,4,132,4,31,0,31,31,31,31,11,4,3,8
3,2,5,244,0,44,52,100,68,31,0,31,31,31,31,11,11,2,1
2,3,1,60,156,20,0,196,76,31,31,31,31,31,31,10,10,10,2
3,2,5,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,8
2,2,2,204,4,180,0,28,92,31,31,31,31,31,31,10,10,2,8
2,2,5,108,0,4,140,4,252,31,0,31,31,31,31,11,11,0,8
2,3,3,244,0,116,44,92,12,31,0,31,31,31,31,11,2,1,8
3,1,1,236,116,0,0,156,0,31,31,31,31,31,31,10,10,10,10
3,2,5,12,0,244,0,0,252,31,31,31,31,31,31,4,0,3,10
2,2,3,196,0,4,252,36,20,31,20,31,31,31,31,11,11,11,8
2,1,3,100,0,4,252,4,148,31,31,31,31,31,31,11,11,11,11
2,2,5,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,10
1,0,2,164,0,236,4,68,36,31,0,31,31,31,31,10,3,2,9
3,3,4,252,4,108,0,116,28,31,31,31,31,31,31,10,10,2,0
3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,11,2,8
2,2,1,228,156,4,0,4,116,31,31,31,31,31,31,10,10,10,10
2,2,3,4,0,4,196,156,148,31,0,31,31,31,31,11,11,11,11
3,6,2,252,4,180,0,4,68,31,31,31,31,31,31,3,10,3,2
3,3,5,252,0,4,0,0,252,31,30,31,31,31,31,7,2,2,2
2,2,2,236,4,244,0,4,20,31,31,31,31,31,31,10,2,10,2
2,2,5,252,4,140,0,4,108,31,31,31,31,31,31,10,1,10,10
1,5,2,252,4,4,0,204,44,31,31,31,31,31,31,2,4,10,8
2,1,3,100,0,4,244,4,156,31,31,31,31,31,31,11,11,11,11
3,2,3,188,0,132,36,4,148,31,0,31,31,31,31,11,11,0,8
3,2,2,252,4,204,0,28,20,31,31,31,31,31,31,10,10,0,6
3,1,1,252,36,76,0,124,20,31,31,31,31,31,31,10,10,10,10
3,2,5,12,0,244,0,0,252,31,31,31,31,31,31,10,3,0,4
3,6,2,252,0,172,0,84,0,31,0,31,31,31,0,3,3,5,8
2,2,1,252,116,4,0,116,20,31,31,31,31,31,31,10,1,9,8
3,1,3,252,0,4,252,0,0,31,0,31,31,31,0,11,11,11,8
2,2,5,0,4,0,252,0,252,31,31,31,31,31,31,11,11,11,10
3,3,4,252,0,4,12,236,4,31,0,31,31,31,31,11,2,1,8
3,0,2,252,0,252,0,4,0,31,0,31,31,31,0,2,2,3,0
2,0,3,60,0,196,252,0,0,31,0,31,31,31,0,11,11,11,11
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
2,4,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,0,8
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,4,2,2
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,1,3,252,0,0,252,0,0,31,0,31,31,31,0,11,11,3,8
3,4,3,4,0,252,252,0,0,31,0,31,31,31,31,11,11,9,2
2,1,3,60,0,4,252,4,188,31,31,31,31,31,31,11,11,11,8
2,2,1,0,252,4,0,252,0,31,31,31,31,31,0,10,10,10,8
3,1,3,204,0,0,252,0,52,31,0,31,31,31,31,11,11,3,9
3,3,3,4,0,0,252,0,252,31,0,31,31,31,31,11,11,1,8
2,1,3,172,0,4,164,4,164,31,31,31,31,31,31,11,11,11,11
2,4,3,220,0,12,164,100,12,31,0,31,31,31,31,11,11,9,2
2,3,1,68,236,12,0,4,188,31,31,31,31,31,31,10,10,10,10
3,2,1,244,116,20,0,60,60,31,31,31,31,31,31,10,10,10,10
3,3,4,204,0,4,0,252,44,31,0,31,31,31,31,11,1,3,2
2,2,1,188,148,164,0,0,0,31,31,31,31,31,0,10,10,10,8
3,2,6,0,0,0,0,0,0,31,0,31,31,31,31,8,0,11,11
2,2,6,0,0,0,0,0,0,31,0,31,31,31,31,8,2,0,10
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,0,10,10,3
2,2,6,0,0,0,0,0,0,31,20,31,31,31,31,8,11,11,11
2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,2,10,3,10
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,8,4
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
3,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,8,2
1,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,0,2,10
2,4,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,8,0
3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,10,4
3,3,5,4,0,252,108,0,140,31,0,31,31,31,31,11,1,1,2
2,1,5,0,0,4,252,0,252,31,0,31,31,31,31,11,11,11,11
2,2,1,68,252,4,0,4,180,31,31,31,31,31,31,10,10,10,8
2,3,1,0,252,0,0,4,252,31,31,31,31,31,31,10,10,10,4
3,0,2,124,0,156,68,156,4,31,0,31,31,31,31,11,10,9,3
2,0,1,68,252,12,0,4,164,31,31,31,31,31,31,10,10,3,8
2,1,5,132,0,0,252,0,124,31,31,31,31,31,31,11,11,0,8
2,2,5,100,252,0,0,0,156,31,31,31,31,31,31,10,10,0,8
2,0,4,172,0,100,0,236,0,31,0,31,31,31,31,0,0,10,5
1,0,2,252,4,252,0,0,0,31,31,31,31,31,0,10,10,10,7
3,2,4,140,0,0,0,124,244,31,31,31,31,31,31,10,10,10,10
3,8,2,252,0,252,0,0,4,31,0,31,31,31,31,11,5,3,8
2,1,5,124,0,4,252,4,124,31,31,31,31,31,31,11,11,11,11
2,4,2,172,0,148,132,4,52,31,15,31,31,31,31,11,11,0,8
3,2,1,252,100,36,0,60,60,31,31,31,31,31,31,10,10,10,10
3,8,2,244,0,252,0,0,12,31,0,31,31,31,31,11,3,5,8
2,2,5,0,252,0,0,4,252,31,31,31,31,31,31,10,10,10,8
2,3,1,4,236,4,0,12,252,31,31,31,31,31,31,10,10,10,10
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
2,4,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,2,9
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,3,6,0,0,0,0,0,0,31,0,31,31,31,31,11,1,2,3
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
2,4,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,2,9
3,3,6,0,0,0,0,0,0,31,0,31,31,31,31,11,1,2,3
3,0,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
2,4,3,252,0,36,196,0,0,31,0,31,31,31,31,11,11,2,9
3,1,3,252,0,0,116,0,140,31,31,31,31,31,31,11,11,11,11
2,3,1,84,212,4,0,4,204,31,31,31,31,31,31,10,10,10,10
2,2,1,140,252,44,0,68,4,31,31,31,31,31,31,10,10,10,8
3,2,2,196,4,156,0,84,12,31,31,31,31,31,31,10,4,0,10
2,3,4,228,4,156,0,116,4,31,31,31,31,31,31,4,10,2,2
3,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,2,11,8
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,4,11
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,0,8
3,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,3,11,8
2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
2,4,6,0,0,0,0,0,0,31,15,31,31,31,31,11,11,11,11
2,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,0,8
2,3,6,0,0,0,0,0,0,31,0,31,31,31,31,11,2,1,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,4,0,3,10
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,10,10
2,2,2,92,0,244,0,0,172,31,31,31,31,31,31,10,10,2,8
2,4,3,252,0,4,100,148,4,31,0,31,31,31,31,11,11,11,9
2,2,1,92,164,252,0,0,0,31,31,31,31,31,0,10,10,10,8
3,0,4,252,0,156,0,100,0,31,0,31,31,31,0,11,5,9,3
3,3,2,252,0,252,0,4,0,31,0,31,31,31,31,11,3,3,8
2,2,5,36,220,0,0,0,252,31,31,31,31,31,31,10,10,1,8
2,1,3,252,0,4,252,0,0,31,31,31,31,31,31,11,11,11,11
3,2,1,252,132,4,0,116,4,31,31,31,31,31,31,9,10,10,8
2,4,3,252,0,116,108,4,28,31,0,31,31,31,31,0,11,11,8
3,2,2,244,0,188,0,76,0,31,31,31,31,31,31,10,10,2,0
3,3,1,0,252,0,0,4,252,31,31,31,31,31,31,10,10,10,2
3,1,1,252,196,12,0,44,4,31,31,31,31,31,25,10,10,10,10
3,3,5,252,0,0,0,252,4,31,0,31,31,31,31,11,1,3,2
2,2,5,84,164,4,0,4,252,31,31,31,31,31,31,10,10,10,10
2,1,1,252,84,4,0,36,132,31,31,31,31,31,31,10,10,4,8
2,4,5,252,0,116,0,0,140,31,0,31,31,31,31,11,11,0,8
3,2,5,4,252,0,0,0,252,31,31,31,31,31,31,10,10,4,0
3,0,1,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,2
2,1,4,252,0,0,0,236,20,31,31,31,31,31,31,10,10,4,4
3,1,3,252,0,132,108,4,12,31,0,31,31,31,31,11,11,11,11
2,2,4,252,0,68,0,0,188,31,0,31,31,31,31,11,11,1,8
3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,11,2,8
3,2,3,52,0,4,252,12,188,31,20,31,31,31,31,11,11,11,8
2,2,1,68,252,0,0,0,188,31,31,31,31,31,31,10,10,10,8
3,1,1,204,116,4,0,52,132,31,31,31,31,31,31,10,10,10,8
2,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,11,2,8
3,2,3,188,0,76,196,20,28,31,20,31,31,31,31,11,11,11,8
2,2,3,20,0,4,228,4,252,31,0,31,31,31,31,11,11,11,11
3,1,1,252,4,108,0,124,20,31,31,31,31,31,31,10,10,10,10
3,3,1,4,252,0,0,0,252,31,31,31,31,31,31,10,10,2,2
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,0,11,8
3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,4,11,3,8
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,9,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,11,4,3,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,2,8
3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,2
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,9,2
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,1,2,3
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,1,11,3,2
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,2
2,0,6,0,0,0,0,0,0,31,31,31,31,31,31,11,10,3,9
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,4,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,0,8,11
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,4,0,3,2
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,1,2,8
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,2,9
3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,3,2,1
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,1,9,8
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
2,0,6,0,0,0,0,0,0,31,31,31,31,31,31,11,6,9,3
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,10,10,0
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,8,0
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,0,3
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,0,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,1,8
3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,4,3,11,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,11,10
3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,10,2
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,0,3
3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,1,2,8
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
3,6,6,0,0,0,0,0,0,31,31,31,31,31,31,3,3,5,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,0
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,2,4
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,4,8
3,6,6,0,0,0,0,0,0,31,31,31,31,31,31,3,3,5,8
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,4,2,2
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,10,0
3,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,4,8
3,6,6,0,0,0,0,0,0,31,31,31,31,31,31,3,3,5,8
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,4,2,2
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,10,0
3,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,8,1,2
3,0,6,0,0,0,0,0,0,31,31,31,31,31,31,10,11,9,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,11,0,11
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,10,2,10
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,11,11,11
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,2,3,10,10
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,0,3,10,10
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,4,3,2,10
2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
2,1,3,4,0,0,252,0,252,31,31,31,31,31,31,11,11,11,11
2,3,1,44,140,4,0,116,204,31,31,31,31,31,31,10,2,2,10
3,1,5,4,252,0,0,0,252,31,31,31,31,31,31,10,10,8,0
2,4,2,252,0,252,4,0,0,31,0,31,31,31,31,11,4,3,8
3,8,2,236,0,236,0,36,0,31,0,31,31,31,0,8,4,3,11
3,2,5,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,8
2,1,2,140,0,252,0,0,116,31,31,31,31,31,31,10,10,10,8
3,1,3,252,0,4,196,36,20,31,31,31,31,31,31,11,11,11,11
2,3,4,252,4,76,0,140,28,31,31,31,31,31,31,10,2,2,4
1,2,4,252,0,0,0,220,36,31,31,31,31,31,31,10,2,0,10
3,4,5,252,0,196,4,4,52,31,0,31,31,31,31,11,11,0,5
3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,11,11,8
3,1,2,252,0,252,0,4,0,31,0,31,31,31,0,3,9,3,11
3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,11,9,4
2,1,1,108,252,0,0,0,148,31,31,31,31,31,31,10,10,10,10
1,2,2,244,4,4,0,196,60,31,31,31,31,31,31,9,10,1,2
3,2,5,52,0,4,196,4,252,31,0,31,31,31,31,11,11,11,11
3,0,1,148,252,0,0,108,0,31,31,31,31,31,17,10,10,10,8
3,1,1,252,132,20,0,76,28,31,31,31,31,31,31,10,10,10,10
2,2,3,252,0,252,4,0,0,31,0,31,31,31,31,11,11,11,11
2,2,3,0,0,0,252,4,252,31,31,31,31,31,31,11,11,11,11
2,2,5,80,0,0,140,52,236,31,0,31,31,31,31,8,11,11,11
2,2,2,0,0,100,0,156,252,31,31,31,31,31,31,2,8,10,10
3,2,2,252,4,148,4,100,0,31,31,31,31,31,0,4,3,10,11
2,4,3,4,0,0,252,0,252,31,0,31,31,31,31,11,1,11,8
2,4,3,0,0,116,252,0,140,31,15,31,31,31,31,11,11,11,11
2,2,5,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,8
3,1,1,252,196,0,0,0,60,31,31,31,31,31,31,10,10,10,10
