name,item,gender,ability,level,tera_type,nature,evs.ev_hp,evs.ev_attack,evs.ev_defense,evs.ev_special_attack,evs.ev_special_defense,evs.ev_speed,ivs.iv_hp,ivs.iv_attack,ivs.iv_defense,ivs.iv_special_attack,ivs.iv_special_defense,ivs.iv_speed,moves.move_1,moves.move_2,moves.move_3,moves.move_4
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Water,Adamant,68,156,12,0,236,36,31,31,31,4,31,31,Fake Out,Drain Punch,Low Kick,Wild Charge
Smeargle,Focus Sash,Female,Moody,50,Ghost,Jolly,252,0,4,0,0,252,31,31,31,31,31,31,Fake Out,Spore,Follow Me,Decorate
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,4,0,0,252,0,252,31,7,31,31,31,31,Snarl,Dark Pulse,Heat Wave,Overheat
Tornadus,Covert Cloak,Male,Prankster,50,Water,Modest,244,0,76,36,76,76,31,0,31,31,31,31,Bleakwind Storm,Taunt,Tailwind,Protect
Urshifu-Rapid-Strike,Choice Band,Male,Unseen Fist,50,Ghost,Adamant,28,180,4,0,92,204,31,31,31,31,31,31,Surging Strikes,Close Combat,Aqua Jet,U-turn
Ursaluna,Flame Orb,Male,Guts,50,Ghost,Brave,140,252,44,0,68,0,31,31,31,31,31,0,Facade,Headlong Rush,Earthquake,Protect
Lunala,Electric Seed,Genderless,Shadow Shield,50,Fairy,Modest,204,0,4,180,116,0,31,0,31,31,31,28,Moongeist Beam,Moonblast,Wide Guard,Trick Room
Incineroar,Assault Vest,Female,Intimidate,50,Bug,Adamant,236,116,4,0,44,108,31,31,31,31,31,31,Flare Blitz,Knock Off,Fake Out,U-turn
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Modest,4,0,4,244,4,252,31,31,31,31,31,31,Electro Drift,Draco Meteor,Dazzling Gleam,Volt Switch
Whimsicott,Covert Cloak,Female,Prankster,50,Water,Calm,252,0,0,0,196,60,31,0,31,31,31,31,Moonblast,Tailwind,Encore,Light Screen
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Modest,236,0,4,252,4,12,31,31,31,31,31,31,Electro Drift,Draco Meteor,Dazzling Gleam,Volt Switch
Calyrex-Ice,Clear Amulet,Genderless,As One,50,Fire,Adamant,252,116,4,0,100,36,31,31,31,31,31,31,Protect,Glacial Lance,High Horsepower,Trick Room
Incineroar,Assault Vest,Female,Intimidate,50,Bug,Adamant,252,36,156,0,60,4,31,31,31,31,31,31,Flare Blitz,Knock Off,U-turn,Fake Out
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Careful,252,4,180,0,60,12,31,31,31,31,31,31,Spirit Break,Thunder Wave,Reflect,Light Screen
Tornadus,Covert Cloak,Male,Prankster,50,Dark,Timid,252,0,12,4,92,148,31,0,31,31,31,31,Bleakwind Storm,Rain Dance,Tailwind,Substitute
Urshifu-Rapid-Strike,Choice Band,Female,Unseen Fist,50,Ghost,Adamant,60,236,20,0,4,188,31,31,31,31,31,31,Surging Strikes,Close Combat,U-turn,Aqua Jet
Calyrex-Ice,Clear Amulet,Genderless,As One,50,Fire,Brave,252,52,4,0,196,0,31,31,31,31,31,0,Glacial Lance,High Horsepower,Trick Room,Protect
Amoonguss,Rocky Helmet,Male,Regenerator,50,Water,Relaxed,236,0,156,0,116,0,31,0,31,31,31,0,Pollen Puff,Spore,Rage Powder,Protect
Urshifu-Rapid-Strike,Focus Sash,Male,Unseen Fist,50,Stellar,Adamant,0,252,4,0,0,252,31,31,31,31,31,31,Surging Strikes,Close Combat,Aqua Jet,Detect
Volcarona,Electric Seed,Female,Flame Body,50,Grass,Modest,252,0,116,36,60,44,31,0,31,31,31,31,Fiery Dance,Giga Drain,Quiver Dance,Protect
Miraidon,Choice Scarf,Genderless,Hadron Engine,50,Electric,Modest,132,0,4,244,4,124,31,31,31,31,31,31,Electro Drift,Volt Switch,Draco Meteor,Snarl
Incineroar,Assault Vest,Female,Intimidate,50,Bug,Adamant,252,116,36,0,28,76,31,31,31,31,31,31,Flare Blitz,Knock Off,U-turn,Fake Out
Rillaboom,Assault Vest,Female,Grassy Surge,50,Fire,Jolly,76,0,0,0,252,180,31,31,31,31,31,31,Drum Beating,Grassy Glide,Fake Out,U-turn
Calyrex-Shadow,Covert Cloak,Genderless,As One (Spectrier),50,Fairy,Timid,196,0,140,4,0,164,31,0,31,31,31,31,Astral Barrage,Draining Kiss,Calm Mind,Protect
Incineroar,Safety Goggles,Female,Intimidate,50,Water,Impish,236,4,188,0,44,36,31,31,31,31,31,31,Knock Off,Taunt,Fake Out,Parting Shot
Clefairy,Eviolite,Male,Friend Guard,50,Grass,Relaxed,244,0,180,0,84,0,31,0,31,31,31,0,Follow Me,Helping Hand,Life Dew,Protect
Miraidon,Choice Scarf,Genderless,Hadron Engine,50,Electric,Timid,108,0,4,252,4,140,31,31,31,31,31,31,Electro Drift,Draco Meteor,Snarl,Volt Switch
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Careful,252,0,124,0,132,0,31,31,31,31,31,31,Spirit Break,Thunder Wave,Reflect,Light Screen
Zacian-Crowned,Rusted Sword,Female,Intrepid Sword,50,Fairy,Adamant,204,76,20,0,4,204,31,31,31,31,31,31,Iron Head,Play Rough,Sacred Sword,Protect
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Astral Barrage,Disable,Encore,Protect
Tornadus,Covert Cloak,Male,Prankster,50,Dark,Modest,244,0,92,36,36,100,31,0,31,31,31,31,Bleakwind Storm,Rain Dance,Tailwind,Taunt
Landorus,Life Orb,Male,Sheer Force,50,Water,Modest,244,0,20,116,68,60,31,0,31,31,31,31,Earth Power,Sludge Bomb,Substitute,Protect
Incineroar,Assault Vest,Male,Intimidate,50,Grass,Adamant,244,36,124,0,76,28,31,31,31,31,31,31,Flare Blitz,Knock Off,Fake Out,U-turn
Ogerpon-Wellspring,Wellspring Mask,Female,Water Absorb,50,Water,Adamant,236,156,4,0,12,100,31,31,31,31,31,31,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Timid,0,0,4,252,0,252,31,0,31,31,31,31,Astral Barrage,Psychic,Encore,Protect
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Dragon,Impish,236,4,116,0,28,124,31,31,31,31,31,31,Body Press,Heavy Slam,Wide Guard,Protect
Chien-Pao,Assault Vest,Genderless,Sword of Ruin,50,Poison,Jolly,124,0,0,0,244,140,31,31,31,31,31,31,Ice Spinner,Ruination,Brick Break,Sucker Punch
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,4,0,0,252,0,252,31,0,31,31,31,31,Heat Wave,Dark Pulse,Flamethrower,Overheat
Amoonguss,Rocky Helmet,Female,Regenerator,50,Water,Relaxed,252,0,236,0,20,0,31,0,31,31,31,31,Sludge Bomb,Spore,Rage Powder,Protect
Tornadus,Covert Cloak,Male,Prankster,50,Normal,Timid,244,0,156,0,0,108,31,0,31,31,31,31,Bleakwind Storm,Taunt,Protect,Tailwind
Calyrex-Ice,Clear Amulet,Genderless,As One,50,Fire,Brave,252,196,0,0,60,0,31,31,31,31,31,0,Glacial Lance,High Horsepower,Trick Room,Protect
Lunala,Power Herb,Genderless,Shadow Shield,50,Grass,Modest,220,0,0,196,0,92,31,0,31,31,31,31,Expanding Force,Moongeist Beam,Meteor Beam,Trick Room
Smeargle,Focus Sash,Male,Technician,50,Grass,Jolly,116,0,140,0,0,252,31,31,31,31,31,31,Fake Out,Follow Me,Decorate,Spore
Torkoal,Choice Specs,Male,Drought,50,Fire,Quiet,252,0,4,252,0,0,31,0,31,31,31,0,Eruption,Weather Ball,Solar Beam,Earth Power
Urshifu,Choice Band,Female,Unseen Fist,50,Grass,Brave,252,252,4,0,0,0,31,31,31,31,31,0,Wicked Blow,Close Combat,Sucker Punch,U-turn
Indeedee-F,Safety Goggles,Female,Psychic Surge,50,Fairy,Relaxed,244,0,252,0,12,0,31,0,31,31,31,0,Alluring Voice,Follow Me,Helping Hand,Trick Room
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Timid,0,0,4,252,0,252,31,0,31,31,31,31,Astral Barrage,Psychic,Encore,Protect
Zamazenta,Rusted Shield,Genderless,Dauntless Shield,50,Dragon,Impish,204,0,156,0,0,148,31,31,31,31,31,31,Body Press,Heavy Slam,Wide Guard,Protect
Chien-Pao,Assault Vest,Genderless,Sword of Ruin,60,Poison,Jolly,36,100,4,0,116,252,31,31,31,31,31,31,Ice Spinner,Sucker Punch,Ruination,Ice Shard
Amoonguss,Rocky Helmet,Female,Regenerator,50,Water,Bold,236,0,244,0,28,0,31,0,31,31,31,27,Spore,Rage Powder,Sludge Bomb,Protect
Raging Bolt,Booster Energy,Genderless,Protosynthesis,50,Electric,Modest,244,0,68,180,4,12,31,20,31,31,31,31,Thunderclap,Thunderbolt,Dragon Pulse,Protect
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Adamant,212,76,4,0,4,212,31,31,31,31,31,31,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Grass,Impish,228,0,244,0,0,36,31,31,31,31,31,31,Body Press,Heavy Slam,Wide Guard,Protect
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),50,Dark,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Astral Barrage,Psychic,Nasty Plot,Protect
Incineroar,Rocky Helmet,Male,Intimidate,50,Water,Impish,252,0,188,0,68,0,31,31,31,31,31,24,Knock Off,Helping Hand,Parting Shot,Fake Out
Rillaboom,Assault Vest,Female,Grassy Surge,50,Water,Adamant,244,36,4,0,220,4,31,31,31,31,31,31,Wood Hammer,Grassy Glide,U-turn,Fake Out
Smeargle,Focus Sash,Female,Moody,50,Ghost,Jolly,4,0,0,0,252,252,31,31,31,31,31,31,Spore,Follow Me,Decorate,Fake Out
Tornadus,Sharp Beak,Male,Prankster,50,Dark,Modest,220,0,4,228,4,52,31,0,31,31,31,31,Bleakwind Storm,Tailwind,Taunt,Protect
Calyrex-Ice,Clear Amulet,Genderless,As One,50,Fairy,Adamant,252,44,4,0,188,20,31,31,31,31,31,31,Glacial Lance,Leech Seed,Trick Room,Protect
Miraidon,Zap Plate,Genderless,Hadron Engine,50,Electric,Modest,252,0,4,116,4,132,31,31,31,31,31,31,Electro Drift,Draco Meteor,Volt Switch,Protect
Urshifu-Rapid-Strike,Choice Scarf,Male,Unseen Fist,50,Water,Adamant,4,252,0,0,0,252,31,31,31,31,31,31,Surging Strikes,Close Combat,U-turn,Helping Hand
Incineroar,Assault Vest,Male,Intimidate,50,Bug,Impish,252,0,196,0,60,0,31,31,31,31,31,26,Flare Blitz,Knock Off,U-turn,Fake Out
Landorus,Life Orb,Male,Sheer Force,50,Steel,Modest,244,0,4,116,140,4,31,0,31,31,31,31,Earth Power,Sludge Bomb,Substitute,Protect
Amoonguss,Rocky Helmet,Male,Regenerator,50,Water,Sassy,252,0,172,0,84,0,31,0,31,31,31,6,Pollen Puff,Spore,Rage Powder,Protect
Calyrex-Ice,Clear Amulet,Genderless,As One,50,Water,Adamant,252,36,4,0,188,28,31,31,31,31,31,31,Glacial Lance,High Horsepower,Protect,Trick Room
Miraidon,Choice Scarf,Genderless,Hadron Engine,50,Electric,Timid,12,0,0,244,0,252,31,31,31,31,31,31,Electro Drift,Draco Meteor,Volt Switch,Snarl
Urshifu-Rapid-Strike,Mystic Water,Male,Unseen Fist,50,Water,Adamant,124,252,4,0,100,28,31,31,31,31,31,31,Surging Strikes,Close Combat,Aqua Jet,Detect
Incineroar,Assault Vest,Female,Intimidate,50,Bug,Jolly,180,4,60,0,12,252,31,31,31,31,31,31,Flare Blitz,Knock Off,Fake Out,U-turn
Landorus,Life Orb,Male,Sheer Force,50,Poison,Modest,252,0,4,116,132,4,31,0,31,31,31,31,Earth Power,Sludge Bomb,Substitute,Protect
Farigiraf,Electric Seed,Male,Armor Tail,50,Water,Bold,252,0,180,0,76,0,31,0,31,31,31,31,Psychic,Foul Play,Helping Hand,Trick Room
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),50,Dark,Modest,12,0,84,252,4,156,31,0,31,31,31,31,Astral Barrage,Psychic,Nasty Plot,Protect
Smeargle,Focus Sash,Male,Moody,50,Ghost,Jolly,4,116,44,0,92,252,31,31,31,31,31,31,Follow Me,Spore,Feint,Fake Out
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Dragon,Impish,204,4,156,0,20,124,31,31,31,31,31,31,Body Press,Heavy Slam,Wide Guard,Protect
Incineroar,Rocky Helmet,Female,Intimidate,50,Bug,Impish,244,0,116,0,148,0,31,31,31,31,31,31,Knock Off,Parting Shot,Helping Hand,Fake Out
Rillaboom,Assault Vest,Male,Grassy Surge,50,Fire,Adamant,244,36,4,0,220,4,31,31,31,31,31,31,Wood Hammer,Grassy Glide,U-turn,Fake Out
Ogerpon-Hearthflame,Hearthflame Mask,Female,Mold Breaker,50,Fire,Adamant,236,52,108,0,108,4,31,31,31,31,31,31,Ivy Cudgel,Grassy Glide,Follow Me,Spiky Shield
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Timid,0,0,4,252,0,252,31,0,31,31,31,31,Astral Barrage,Protect,Psychic,Encore
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Dragon,Impish,188,4,244,0,4,68,31,31,31,31,31,31,Body Press,Protect,Wide Guard,Heavy Slam
Chien-Pao,Assault Vest,Genderless,Sword of Ruin,50,Ghost,Jolly,188,4,4,0,60,252,31,31,31,31,31,31,Ice Spinner,Ice Shard,Sucker Punch,Ruination
Raging Bolt,Life Orb,Genderless,Protosynthesis,50,Electric,Modest,196,0,36,252,20,4,31,20,31,31,31,31,Thunderclap,Protect,Thunderbolt,Dragon Pulse
Volcarona,Sitrus Berry,Female,Flame Body,50,Dragon,Bold,252,0,252,4,0,0,31,0,31,31,31,31,Flamethrower,Protect,Tailwind,Rage Powder
Amoonguss,Rocky Helmet,Female,Regenerator,50,Water,Bold,236,0,204,0,68,0,31,0,31,31,31,0,Spore,Protect,Rage Powder,Pollen Puff
Miraidon,Choice Scarf,Genderless,Hadron Engine,50,Electric,Modest,52,0,84,204,12,156,31,31,31,31,31,31,Electro Drift,Draco Meteor,Snarl,Volt Switch
Rillaboom,Assault Vest,Male,Grassy Surge,50,Water,Adamant,236,76,0,0,140,52,31,31,31,31,31,31,Fake Out,Wood Hammer,Grassy Glide,U-turn
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Water,Impish,228,4,156,0,68,52,31,31,31,31,31,31,Body Press,Heavy Slam,Wide Guard,Protect
Volcarona,Electric Seed,Female,Flame Body,50,Grass,Timid,196,0,156,4,4,148,31,0,31,31,31,31,Fiery Dance,Giga Drain,Quiver Dance,Protect
Ogerpon,Covert Cloak,Female,Defiant,50,Grass,Adamant,164,76,36,0,44,188,31,31,31,31,31,31,Ivy Cudgel,Knock Off,Taunt,Spiky Shield
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Ghost,Adamant,0,252,4,0,0,252,31,31,31,31,31,31,Icicle Crash,Crunch,Sucker Punch,Protect
Calyrex-Ice,Clear Amulet,Genderless,As One,50,Fire,Adamant,252,116,4,0,100,36,31,31,31,31,31,31,Protect,Trick Room,High Horsepower,Glacial Lance
Miraidon,Choice Scarf,Genderless,Hadron Engine,50,Electric,Modest,140,0,0,252,0,116,31,31,31,31,31,31,Electro Drift,Draco Meteor,Volt Switch,Snarl
Amoonguss,Rocky Helmet,Male,Regenerator,50,Water,Bold,236,0,156,0,116,0,31,0,31,31,31,0,Protect,Pollen Puff,Rage Powder,Spore
Incineroar,Assault Vest,Male,Intimidate,50,Bug,Adamant,244,36,124,0,76,28,31,31,31,31,31,31,Fake Out,U-turn,Knock Off,Flare Blitz
Landorus,Life Orb,Male,Sheer Force,50,Steel,Modest,244,0,20,116,68,60,31,0,31,31,31,31,Protect,Taunt,Sludge Bomb,Earth Power
Urshifu-Rapid-Strike,Focus Sash,Male,Unseen Fist,50,Stellar,Adamant,4,252,0,0,0,252,31,31,31,31,31,31,Detect,Surging Strikes,Close Combat,Aqua Jet
Calyrex-Ice,Leftovers,Genderless,As One,50,Fire,Adamant,252,36,36,0,180,4,31,31,31,31,31,31,Glacial Lance,Leech Seed,Trick Room,Protect
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Normal,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Moonblast,Shadow Ball,Taunt,Icy Wind
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,4,0,0,252,0,252,31,0,31,31,31,31,Heat Wave,Flamethrower,Dark Pulse,Snarl
Landorus,Life Orb,Male,Sheer Force,50,Steel,Modest,252,0,4,172,76,4,31,0,31,31,31,31,Earth Power,Protect,Sandsear Storm,Sludge Bomb
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Adamant,4,252,0,0,0,252,31,31,31,31,31,31,Power Whip,Ivy Cudgel,Follow Me,Spiky Shield
Koraidon,Clear Amulet,Genderless,Orichalcum Pulse,50,Fire,Adamant,204,196,0,0,0,108,31,31,31,31,31,31,Low Kick,Flare Blitz,Flame Charge,Protect
Whimsicott,Covert Cloak,Male,Prankster,50,Water,Timid,252,0,12,4,204,36,31,0,31,31,31,31,Moonblast,Tailwind,Fake Tears,Encore
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),50,Dark,Timid,28,0,4,212,12,252,31,0,31,31,31,31,Astral Barrage,Psychic,Pollen Puff,Protect
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Dragon,Impish,180,4,156,0,4,164,31,31,31,31,31,31,Heavy Slam,Body Press,Protect,Wide Guard
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Ghost,Naive,4,252,0,0,0,252,31,31,31,31,31,31,Ice Spinner,Ruination,Sucker Punch,Protect
Ogerpon-Hearthflame,Hearthflame Mask,Female,Mold Breaker,50,Fire,Adamant,252,76,92,0,4,76,31,31,31,31,31,31,Ivy Cudgel,Wood Hammer,Spiky Shield,Follow Me
Raging Bolt,Booster Energy,Genderless,Protosynthesis,50,Electric,Modest,196,0,0,252,0,60,31,20,31,31,31,31,Thunderbolt,Thunderclap,Draco Meteor,Protect
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Astral Barrage,Psychic,Encore,Protect
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Modest,44,0,0,212,0,252,31,31,31,31,31,31,Electro Drift,Draco Meteor,Dazzling Gleam,Volt Switch
Whimsicott,Covert Cloak,Male,Prankster,50,Dark,Timid,148,0,0,0,108,252,31,30,31,31,31,31,Tailwind,Moonblast,Taunt,Encore
Farigiraf,Electric Seed,Male,Armor Tail,50,Water,Bold,236,0,164,0,108,0,31,0,31,31,31,31,Psychic,Foul Play,Trick Room,Helping Hand
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Bug,Brave,84,236,12,0,172,0,31,31,31,31,31,0,Drain Punch,Low Kick,Wild Charge,Fake Out
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,4,0,0,252,0,252,31,0,31,31,31,31,Overheat,Heat Wave,Ruination,Snarl
Calyrex-Ice,Clear Amulet,Genderless,As One,50,Fire,Adamant,252,116,4,0,108,28,31,31,31,31,31,31,Glacial Lance,High Horsepower,Trick Room,Protect
Miraidon,Choice Scarf,Genderless,Hadron Engine,50,Electric,Modest,140,0,84,164,4,116,31,31,31,31,31,31,Electro Drift,Draco Meteor,Volt Switch,Snarl
Urshifu-Rapid-Strike,Mystic Water,Male,Unseen Fist,50,Grass,Adamant,92,204,4,0,116,92,31,31,31,31,31,31,Surging Strikes,Close Combat,Aqua Jet,Detect
Incineroar,Assault Vest,Male,Intimidate,50,Bug,Adamant,252,36,28,0,92,100,31,31,31,31,31,31,Flare Blitz,Knock Off,U-turn,Fake Out
Landorus,Life Orb,Male,Sheer Force,50,Poison,Modest,252,0,4,196,52,4,31,0,31,31,31,31,Earth Power,Sludge Bomb,Sandsear Storm,Protect
Farigiraf,Electric Seed,Female,Armor Tail,50,Water,Bold,236,0,180,0,92,0,31,0,31,31,31,31,Psychic,Foul Play,Helping Hand,Trick Room
Koraidon,Clear Amulet,Genderless,Orichalcum Pulse,50,Fire,Adamant,124,212,4,0,4,164,31,31,31,31,31,31,Flame Charge,Low Kick,Flare Blitz,Protect
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Normal,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Moonblast,Shadow Ball,Icy Wind,Protect
Calyrex-Ice,Never-Melt Ice,Genderless,As One,50,Water,Brave,252,68,124,0,60,0,31,31,31,31,31,0,Glacial Lance,Leech Seed,Trick Room,Protect
Raging Bolt,Life Orb,Genderless,Protosynthesis,50,Electric,Modest,68,0,52,252,4,132,31,20,31,31,31,31,Thunderbolt,Dragon Pulse,Thunderclap,Protect
Incineroar,Assault Vest,Female,Intimidate,50,Bug,Jolly,180,20,52,0,60,196,31,31,31,31,31,31,Flare Blitz,Knock Off,U-turn,Fake Out
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Adamant,68,220,4,0,4,212,31,31,31,31,31,31,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Normal,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Astral Barrage,Psychic,Trick Room,Protect
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Dragon,Impish,204,4,76,0,60,164,31,31,31,31,31,31,Body Press,Heavy Slam,Wide Guard,Protect
Raging Bolt,Life Orb,Genderless,Protosynthesis,50,Fairy,Modest,4,0,0,252,0,252,31,20,31,31,31,31,Thunderbolt,Draco Meteor,Thunderclap,Protect
Dragonite,Loaded Dice,Male,Multiscale,50,Steel,Jolly,4,252,0,0,0,252,31,31,31,31,31,31,Scale Shot,Tailwind,Extreme Speed,Haze
Rillaboom,Assault Vest,Female,Grassy Surge,50,Fire,Adamant,4,236,4,0,68,196,31,31,31,31,31,31,Wood Hammer,High Horsepower,Grassy Glide,Fake Out
Torkoal,Charcoal,Male,Drought,50,Fire,Quiet,252,0,0,252,4,0,31,0,31,31,31,0,Eruption,Overheat,Helping Hand,Protect
Koraidon,Clear Amulet,Genderless,Orichalcum Pulse,50,Fire,Adamant,188,92,4,0,12,212,31,31,31,31,31,31,Collision Course,Flare Blitz,Flame Charge,Protect
Calyrex-Ice,Leftovers,Genderless,As One,50,Fairy,Adamant,252,36,36,0,116,68,31,31,31,31,31,31,Glacial Lance,Leech Seed,Trick Room,Protect
Incineroar,Assault Vest,Female,Intimidate,50,Bug,Adamant,244,116,12,0,76,60,31,31,31,31,31,31,Knock Off,Flare Blitz,U-turn,Fake Out
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,100,0,36,116,4,252,31,0,31,31,31,31,Heat Wave,Snarl,Dark Pulse,Overheat
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Normal,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Moonblast,Icy Wind,Taunt,Protect
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Jolly,0,252,4,0,0,252,31,31,31,31,31,31,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
Koraidon,Clear Amulet,Genderless,Orichalcum Pulse,50,Fire,Jolly,124,252,4,0,4,124,31,31,31,31,31,31,Protect,Flare Blitz,Collision Course,Flame Charge
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Timid,0,0,4,252,0,252,31,0,31,31,31,31,Astral Barrage,Psychic,Protect,Imprison
Kingambit,Life Orb,Male,Defiant,50,Grass,Brave,252,252,0,0,4,0,31,31,31,31,31,16,Protect,Kowtow Cleave,Sucker Punch,Iron Head
Raging Bolt,Zap Plate,Genderless,Protosynthesis,50,Electric,Bold,236,0,196,68,4,4,31,20,31,31,31,31,Protect,Thunderbolt,Draco Meteor,Thunderclap
Indeedee-F,Mental Herb,Female,Own Tempo,50,Fire,Careful,252,0,148,0,108,0,31,31,31,31,31,31,Follow Me,Helping Hand,Trick Room,Fake Out
Ursaluna-Bloodmoon,Assault Vest,Male,Mind's Eye,50,Normal,Modest,236,0,0,84,188,0,31,0,31,31,31,31,Blood Moon,Hyper Voice,Earth Power,Vacuum Wave
Incineroar,Assault Vest,Male,Intimidate,50,Bug,Impish,244,4,236,0,12,12,31,31,31,31,31,31,Flare Blitz,Knock Off,Fake Out,U-turn
Volcarona,Rocky Helmet,Male,Flame Body,50,Grass,Bold,252,0,196,4,4,52,31,0,31,31,31,31,Flamethrower,Struggle Bug,Rage Powder,Protect
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Dragon,Impish,172,4,156,0,4,172,31,31,31,31,31,31,Body Press,Heavy Slam,Wide Guard,Protect
Miraidon,Choice Scarf,Genderless,Hadron Engine,50,Electric,Timid,60,0,4,188,4,252,31,31,31,31,31,31,Electro Drift,Draco Meteor,Volt Switch,Snarl
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Ghost,Jolly,0,252,4,0,0,252,31,31,31,31,31,31,Icicle Crash,Sucker Punch,Ice Shard,Protect
Dragonite,Choice Band,Male,Inner Focus,50,Normal,Adamant,228,252,4,0,4,20,31,31,31,31,31,31,Extreme Speed,Outrage,Low Kick,Rock Slide
Miraidon,Assault Vest,Genderless,Hadron Engine,50,Electric,Modest,252,0,44,196,4,12,31,31,31,31,31,31,Electro Drift,Draco Meteor,Volt Switch,Snarl
Calyrex-Ice,Leftovers,Genderless,As One,50,Fire,Adamant,252,36,4,0,180,36,31,31,31,31,31,31,Protect,Glacial Lance,Leech Seed,Trick Room
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Careful,244,4,220,0,36,4,31,31,31,31,31,31,Spirit Break,Thunder Wave,Reflect,Light Screen
Incineroar,Rocky Helmet,Male,Intimidate,50,Grass,Careful,244,0,156,0,108,0,31,31,31,31,31,31,Knock Off,Parting Shot,Fake Out,Taunt
Annihilape,Choice Scarf,Male,Defiant,50,Ground,Jolly,252,4,0,0,0,252,31,31,31,31,31,31,Close Combat,Shadow Claw,Final Gambit,U-turn
Ditto,Focus Sash,Male,Imposter,50,Ghost,Relaxed,252,0,252,0,4,0,31,31,31,31,31,31,Transform,Blank,Blank,Blank
Tornadus,Covert Cloak,Male,Prankster,50,Water,Modest,252,0,140,60,4,52,31,0,31,31,31,31,Bleakwind Storm,Taunt,Tailwind,Protect
Groudon,Clear Amulet,Genderless,Drought,50,Fire,Adamant,252,172,4,0,52,28,31,31,31,31,31,31,Precipice Blades,Heat Crash,High Horsepower,Protect
Lunala,Bright Powder,Genderless,Shadow Shield,50,Fairy,Modest,84,0,92,252,12,68,31,0,31,31,31,31,Moongeist Beam,Moonblast,Wide Guard,Trick Room
Raging Bolt,Assault Vest,Genderless,Protosynthesis,50,Electric,Modest,148,0,20,252,84,4,31,20,31,31,31,31,Rising Voltage,Draco Meteor,Volt Switch,Thunderclap
Smeargle,Focus Sash,Male,Moody,50,Ghost,Jolly,4,0,252,0,0,252,31,31,31,31,31,31,Decorate,Spore,Follow Me,Fake Out
