name,item,ability,nature,evs.ev_hp,evs.ev_attack,evs.ev_defense,evs.ev_special_attack,evs.ev_special_defense,evs.ev_speed,ivs.iv_hp,ivs.iv_attack,ivs.iv_defense,ivs.iv_special_attack,ivs.iv_special_defense,ivs.iv_speed,moves.move_1,moves.move_2,moves.move_3,moves.move_4
Lunala,2,4,3,4,0,0,252,0,252,31,0,31,31,31,31,11,11,1,2
Raging Bolt,2,2,3,68,0,4,236,20,180,31,20,31,31,31,31,11,11,11,8
Meowth-Alola,3,2,5,0,4,0,148,0,252,0,31,0,31,0,31,10,10,10,8
Incineroar,3,2,2,252,4,156,0,92,4,31,31,31,31,31,31,10,10,10,2
Ursaluna,2,2,5,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,8
Groudon,3,1,1,252,132,4,0,100,20,31,31,31,31,31,31,10,10,10,8
Miraidon,3,1,3,252,0,20,212,4,20,31,31,31,31,31,31,11,11,11,11
Grimmsnarl,2,3,4,228,4,156,0,116,4,31,31,31,31,31,31,2,10,2,4
Incineroar,3,2,2,252,4,188,0,60,4,31,31,31,31,31,31,10,0,4,10
Ditto,3,3,2,252,0,252,0,4,0,31,30,31,31,31,0,7,2,2,2
Farigiraf,2,0,2,204,0,164,28,108,4,31,0,31,31,31,31,11,10,11,9
Calyrex-Ice,2,2,1,252,4,68,0,180,4,31,31,31,31,31,31,10,1,9,8
Smeargle,3,2,5,0,4,252,0,0,252,31,31,31,31,31,31,10,3,4,0
Kyogre,2,1,3,68,0,0,236,0,204,31,31,31,31,31,31,11,11,11,8
Basculegion,2,2,1,0,252,0,0,4,252,31,31,31,31,31,31,10,10,10,8
Tornadus,2,3,3,244,0,4,76,4,180,31,31,31,31,31,31,1,11,2,8
Ogerpon,2,2,1,0,252,0,0,4,252,31,31,31,31,31,31,10,3,2,3
Miraidon,2,1,5,4,0,0,252,0,252,31,31,31,31,31,31,11,11,11,11
Calyrex-Ice,3,2,1,252,252,4,0,0,0,31,31,31,31,31,0,10,2,9,8
Raichu-Alola,3,2,5,4,0,0,252,0,252,31,31,31,31,31,31,11,10,10,10
Urshifu-Rapid-Strike,2,3,1,156,196,36,0,20,100,31,31,31,31,31,31,10,10,10,10
Ursaluna,2,2,1,140,172,60,0,132,4,31,31,31,31,31,31,10,10,8,10
Ogerpon-Hearthflame,2,3,1,252,76,100,0,4,76,31,31,31,31,31,31,10,10,3,2
Calyrex-Ice,3,2,1,252,252,0,0,4,0,31,31,31,31,31,31,10,10,9,8
Grimmsnarl,2,3,4,252,0,212,0,36,0,31,31,31,31,31,31,10,4,2,2
Groudon,3,1,5,200,248,0,0,36,16,31,31,31,31,31,31,10,10,10,10
Flutter Mane,2,2,5,100,0,64,180,4,156,31,0,31,31,31,31,11,11,11,8
Volcarona,3,4,2,132,0,212,100,4,60,31,0,31,31,31,31,11,8,11,3
Raging Bolt,2,2,3,220,0,0,252,12,0,31,20,31,31,31,31,11,11,8,11
Terapagos-Terastal,2,4,3,0,0,4,244,4,252,31,15,31,31,31,31,11,11,11,11
Smeargle,3,2,5,4,0,252,0,0,252,31,31,31,31,31,31,10,4,0,3
Calyrex-Shadow,2,2,5,28,0,4,220,4,252,31,0,31,31,31,31,11,11,0,8
Iron Hands,3,2,1,84,236,76,0,108,0,31,31,31,31,31,0,10,10,10,10
Chi-Yu,2,2,3,4,0,0,252,0,252,31,0,31,31,31,31,11,11,11,11
Whimsicott,3,3,5,188,0,0,52,236,28,31,0,31,31,31,31,11,1,0,3
Calyrex-Shadow,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,0,11,11
Smeargle,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,4,3,0
Zamazenta-Crowned,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,10,2,10
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,0,2
Ogerpon-Hearthflame,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
Calyrex-Shadow,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Zamazenta,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Ogerpon-Hearthflame,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
Raging Bolt,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,0,10,10,3
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Zamazenta-Crowned,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Urshifu-Rapid-Strike,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Calyrex-Shadow,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,8,0
Ogerpon-Hearthflame,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,0,3
Smeargle,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,4,0,3,10
Tornadus,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,2,1,8
Zamazenta,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Calyrex-Shadow,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Raging Bolt,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Calyrex-Ice,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,9,8
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Landorus,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Urshifu-Rapid-Strike,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Farigiraf,2,0,6,0,0,0,0,0,0,31,31,31,31,31,31,11,10,3,9
Calyrex-Shadow,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,3,10,0
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Clefairy,3,6,6,0,0,0,0,0,0,31,31,31,31,31,31,5,3,3,8
Zamazenta-Crowned,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,2
Iron Jugulis,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,2,1
Calyrex-Shadow,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Zamazenta-Crowned,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Ogerpon-Hearthflame,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,0
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Smeargle,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,4,3,3,10
Flutter Mane,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,2
Kyogre,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,8,11,11,11
Basculegion,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,10,10,10
Amoonguss,3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,4,3,11,8
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Calyrex-Ice,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,1,9,8
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Sneasler,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Ursaluna-Bloodmoon,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Iron Bundle,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,3,8
Farigiraf,3,0,6,0,0,0,0,0,0,31,31,31,31,31,31,10,11,9,8
Zamazenta-Crowned,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Calyrex-Shadow,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,10,10,10
Clefairy,3,6,6,0,0,0,0,0,0,31,31,31,31,31,31,3,3,3,8
Groudon,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,4,8
Flutter Mane,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Scream Tail,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,4,3,8
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Terapagos,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,8,0
Sinistcha,3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,11,3,5,8
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Urshifu-Rapid-Strike,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Iron Treads,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Kyogre,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Zamazenta-Crowned,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,0,8
Annihilape,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,10,10,0
Chien-Pao,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Roaring Moon,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,1,8
Amoonguss,3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,11,4,3,8
Calyrex-Shadow,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,8,2
Zamazenta-Crowned,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,8,2,10
Ogerpon-Hearthflame,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
Raging Bolt,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,11,11,11
Chien-Pao,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Whimsicott,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,1,3,0
Urshifu-Rapid-Strike,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Calyrex-Ice,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,1,9,8
Landorus,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,8,11
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Farigiraf,2,0,6,0,0,0,0,0,0,31,31,31,31,31,31,3,11,10,9
Roaring Moon,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,8,10,10
Milotic,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,8,4,11
Calyrex-Shadow,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,8,3,11
Zamazenta-Crowned,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,0,10
Raichu,3,0,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,11
Grimmsnarl,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,4,2,10
Dondozo,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Miraidon,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Weezing-Galar,1,5,6,0,0,0,0,0,0,31,31,31,31,31,31,10,4,1,8
Calyrex-Shadow,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,1,8
Tatsugiri,0,6,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,3,8
Chi-Yu,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Calyrex-Ice,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,9,8
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Urshifu-Rapid-Strike,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,2
Farigiraf,2,0,6,0,0,0,0,0,0,31,31,31,31,31,31,11,10,9,3
Iron Hands,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Iron Valiant,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,0,2,3
Calyrex-Shadow,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Raging Bolt,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Clefairy,3,6,6,0,0,0,0,0,0,31,31,31,31,31,31,3,3,3,8
Zacian,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,0,8
Chien-Pao,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Kyogre,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Roaring Moon,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,1,8
Amoonguss,3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,11,3,8,4
Landorus,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,10
Chien-Pao,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Zamazenta,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Terapagos-Terastal,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,8,0,11
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,0,10,4
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Calyrex-Shadow,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,8,4,11
Ogerpon-Cornerstone,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,3,10
Flutter Mane,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,2,4
Groudon,3,1,1,20,236,4,0,4,244,31,31,31,31,31,31,8,10,10,10
Sewaddle,2,2,5,4,244,4,0,4,252,31,31,31,31,31,31,0,11,11,11
Zamazenta-Crowned,2,2,2,92,4,244,0,4,164,31,31,31,31,31,31,8,10,10,2
Chien-Pao,3,2,5,0,252,4,0,0,252,31,31,31,31,31,31,8,10,10,2
Volcarona,3,4,5,252,0,116,4,4,132,31,0,31,31,31,31,8,11,11,0
Ogerpon-Cornerstone,2,4,5,4,252,0,0,0,252,31,31,31,31,31,31,2,10,10,3
Miraidon,3,1,3,252,0,20,212,4,20,31,31,31,31,31,31,11,11,11,11
Zacian-Crowned,2,2,5,204,116,20,0,12,156,31,31,31,31,31,31,10,10,0,8
Volcarona,2,4,2,252,0,116,4,132,4,31,0,31,31,31,31,11,4,3,8
Iron Jugulis,3,2,5,244,0,44,52,100,68,31,0,31,31,31,31,11,11,2,1
Urshifu-Rapid-Strike,2,3,1,60,156,20,0,196,76,31,31,31,31,31,31,10,10,10,2
Chien-Pao,3,2,5,0,252,4,0,0,252,31,31,31,31,31,31,10,10,10,8
Zamazenta-Crowned,2,2,2,204,4,180,0,28,92,31,31,31,31,31,31,10,10,2,8
Calyrex-Shadow,2,2,5,108,0,4,140,4,252,31,0,31,31,31,31,11,11,0,8
Tornadus,2,3,3,244,0,116,44,92,12,31,0,31,31,31,31,11,2,1,8
Rillaboom,3,1,1,236,116,0,0,156,0,31,31,31,31,31,31,10,10,10,10
Smeargle,3,2,5,12,0,244,0,0,252,31,31,31,31,31,31,4,0,3,10
Raging Bolt,2,2,3,196,0,4,252,36,20,31,20,31,31,31,31,11,11,11,8
Miraidon,2,1,3,100,0,4,252,4,148,31,31,31,31,31,31,11,11,11,11
Calyrex-Ice,2,2,5,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,10
Farigiraf,1,0,2,164,0,236,4,68,36,31,0,31,31,31,31,10,3,2,9
Grimmsnarl,3,3,4,252,4,108,0,116,28,31,31,31,31,31,31,10,10,2,0
Landorus,3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,11,2,8
Sneasler,2,2,1,228,156,4,0,4,116,31,31,31,31,31,31,10,10,10,10
Calyrex-Shadow,2,2,3,4,0,4,196,156,148,31,0,31,31,31,31,11,11,11,11
Maushold,3,6,2,252,4,180,0,4,68,31,31,31,31,31,31,3,10,3,2
Ditto,3,3,5,252,0,4,0,0,252,31,30,31,31,31,31,7,2,2,2
Zamazenta-Crowned,2,2,2,236,4,244,0,4,20,31,31,31,31,31,31,10,2,10,2
Roaring Moon,2,2,5,252,4,140,0,4,108,31,31,31,31,31,31,10,1,10,10
Weezing-Galar,1,5,2,252,4,4,0,204,44,31,31,31,31,31,31,2,4,10,8
Miraidon,2,1,3,100,0,4,244,4,156,31,31,31,31,31,31,11,11,11,11
Calyrex-Shadow,3,2,3,188,0,132,36,4,148,31,0,31,31,31,31,11,11,0,8
Incineroar,3,2,2,252,4,204,0,28,20,31,31,31,31,31,31,10,10,0,6
Rillaboom,3,1,1,252,36,76,0,124,20,31,31,31,31,31,31,10,10,10,10
Smeargle,3,2,5,12,0,244,0,0,252,31,31,31,31,31,31,10,3,0,4
Clefairy,3,6,2,252,0,172,0,84,0,31,0,31,31,31,0,3,3,5,8
Calyrex-Ice,2,2,1,252,116,4,0,116,20,31,31,31,31,31,31,10,1,9,8
Kyogre,3,1,3,252,0,4,252,0,0,31,0,31,31,31,0,11,11,11,8
Landorus,2,2,5,0,4,0,252,0,252,31,31,31,31,31,31,11,11,11,10
Tornadus,3,3,4,252,0,4,12,236,4,31,0,31,31,31,31,11,2,1,8
Smeargle,3,0,2,252,0,252,0,4,0,31,0,31,31,31,0,2,2,3,0
Farigiraf,2,0,3,60,0,196,252,0,0,31,0,31,31,31,0,11,11,11,11
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Zamazenta-Crowned,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Volcarona,2,4,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,0,8
Grimmsnarl,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,4,2,2
Chien-Pao,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Iron Hands,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Torkoal,2,1,3,252,0,0,252,0,0,31,0,31,31,31,0,11,11,3,8
Lunala,3,4,3,4,0,252,252,0,0,31,0,31,31,31,31,11,11,9,2
Miraidon,2,1,3,60,0,4,252,4,188,31,31,31,31,31,31,11,11,11,8
Ursaluna,2,2,1,0,252,4,0,252,0,31,31,31,31,31,0,10,10,10,8
Indeedee-F,3,1,3,204,0,0,252,0,52,31,0,31,31,31,31,11,11,3,9
Tornadus,3,3,3,4,0,0,252,0,252,31,0,31,31,31,31,11,11,1,8
Miraidon,2,1,3,172,0,4,164,4,164,31,31,31,31,31,31,11,11,11,11
Lunala,2,4,3,220,0,12,164,100,12,31,0,31,31,31,31,11,11,9,2
Urshifu-Rapid-Strike,2,3,1,68,236,12,0,4,188,31,31,31,31,31,31,10,10,10,10
Incineroar,3,2,1,244,116,20,0,60,60,31,31,31,31,31,31,10,10,10,10
Whimsicott,3,3,4,204,0,4,0,252,44,31,0,31,31,31,31,11,1,3,2
Ursaluna,2,2,1,188,148,164,0,0,0,31,31,31,31,31,0,10,10,10,8
Calyrex-Shadow,3,2,6,0,0,0,0,0,0,31,0,31,31,31,31,8,0,11,11
Zamazenta-Crowned,2,2,6,0,0,0,0,0,0,31,0,31,31,31,31,8,2,0,10
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,0,10,10,3
Raging Bolt,2,2,6,0,0,0,0,0,0,31,20,31,31,31,31,8,11,11,11
Ogerpon-Cornerstone,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,2,10,3,10
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Groudon,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,8,4
Miraidon,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Flutter Mane,3,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,8,2
Incineroar,1,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,0,2,10
Volcarona,2,4,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,8,0
Grimmsnarl,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,10,4
Tornadus,3,3,5,4,0,252,108,0,140,31,0,31,31,31,31,11,1,1,2
Kyogre,2,1,5,0,0,4,252,0,252,31,0,31,31,31,31,11,11,11,11
Zacian-Crowned,2,2,1,68,252,4,0,4,180,31,31,31,31,31,31,10,10,10,8
Cinccino,2,3,1,0,252,0,0,4,252,31,31,31,31,31,31,10,10,10,4
Farigiraf,3,0,2,124,0,156,68,156,4,31,0,31,31,31,31,11,10,9,3
Tsareena,2,0,1,68,252,12,0,4,164,31,31,31,31,31,31,10,10,3,8
Miraidon,2,1,5,132,0,0,252,0,124,31,31,31,31,31,31,11,11,0,8
Zacian-Crowned,2,2,5,100,252,0,0,0,156,31,31,31,31,31,31,10,10,0,8
Goodra-Hisui,2,0,4,172,0,100,0,236,0,31,0,31,31,31,31,0,0,10,5
Bronzong,1,0,2,252,4,252,0,0,0,31,31,31,31,31,0,10,10,10,7
Incineroar,3,2,4,140,0,0,0,124,244,31,31,31,31,31,31,10,10,10,10
Sinistcha,3,8,2,252,0,252,0,0,4,31,0,31,31,31,31,11,5,3,8
Miraidon,2,1,5,124,0,4,252,4,124,31,31,31,31,31,31,11,11,11,11
Terapagos-Terastal,2,4,2,172,0,148,132,4,52,31,15,31,31,31,31,11,11,0,8
Incineroar,3,2,1,252,100,36,0,60,60,31,31,31,31,31,31,10,10,10,10
Sinistcha,3,8,2,244,0,252,0,0,12,31,0,31,31,31,31,11,3,5,8
Iron Treads,2,2,5,0,252,0,0,4,252,31,31,31,31,31,31,10,10,10,8
Urshifu-Rapid-Strike,2,3,1,4,236,4,0,12,252,31,31,31,31,31,31,10,10,10,10
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Lunala,2,4,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,2,9
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Urshifu-Rapid-Strike,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Whimsicott,3,3,6,0,0,0,0,0,0,31,0,31,31,31,31,11,1,2,3
Ursaluna,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Lunala,2,4,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,2,9
Whimsicott,3,3,6,0,0,0,0,0,0,31,0,31,31,31,31,11,1,2,3
Entei,3,0,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Urshifu-Rapid-Strike,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Ursaluna,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Lunala,2,4,3,252,0,36,196,0,0,31,0,31,31,31,31,11,11,2,9
Miraidon,3,1,3,252,0,0,116,0,140,31,31,31,31,31,31,11,11,11,11
Urshifu-Rapid-Strike,2,3,1,84,212,4,0,4,204,31,31,31,31,31,31,10,10,10,10
Ursaluna,2,2,1,140,252,44,0,68,4,31,31,31,31,31,31,10,10,10,8
Incineroar,3,2,2,196,4,156,0,84,12,31,31,31,31,31,31,10,4,0,10
Grimmsnarl,2,3,4,228,4,156,0,116,4,31,31,31,31,31,31,4,10,2,2
Calyrex-Shadow,3,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,2,11,8
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,4,11
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Annihilape,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,0,8
Iron Bundle,3,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,3,11,8
Ogerpon-Cornerstone,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
Terapagos-Terastal,2,4,6,0,0,0,0,0,0,31,15,31,31,31,31,11,11,11,11
Calyrex-Shadow,2,2,6,0,0,0,0,0,0,31,0,31,31,31,31,11,11,0,8
Tornadus,2,3,6,0,0,0,0,0,0,31,0,31,31,31,31,11,2,1,8
Smeargle,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,4,0,3,10
Urshifu-Rapid-Strike,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,10,10
Zamazenta-Crowned,2,2,2,92,0,244,0,0,172,31,31,31,31,31,31,10,10,2,8
Lunala,2,4,3,252,0,4,100,148,4,31,0,31,31,31,31,11,11,11,9
Ursaluna,2,2,1,92,164,252,0,0,0,31,31,31,31,31,0,10,10,10,8
Cresselia,3,0,4,252,0,156,0,100,0,31,0,31,31,31,0,11,5,9,3
Clefable,3,3,2,252,0,252,0,4,0,31,0,31,31,31,31,11,3,3,8
Roaring Moon,2,2,5,36,220,0,0,0,252,31,31,31,31,31,31,10,10,1,8
Miraidon,2,1,3,252,0,4,252,0,0,31,31,31,31,31,31,11,11,11,11
Calyrex-Ice,3,2,1,252,132,4,0,116,4,31,31,31,31,31,31,9,10,10,8
Volcarona,2,4,3,252,0,116,108,4,28,31,0,31,31,31,31,0,11,11,8
Incineroar,3,2,2,244,0,188,0,76,0,31,31,31,31,31,31,10,10,2,0
Urshifu-Rapid-Strike,3,3,1,0,252,0,0,4,252,31,31,31,31,31,31,10,10,10,2
Rillaboom,3,1,1,252,196,12,0,44,4,31,31,31,31,31,25,10,10,10,10
Whimsicott,3,3,5,252,0,0,0,252,4,31,0,31,31,31,31,11,1,3,2
Gouging Fire,2,2,5,84,164,4,0,4,252,31,31,31,31,31,31,10,10,10,10
Groudon,2,1,1,252,84,4,0,36,132,31,31,31,31,31,31,10,10,4,8
Volcarona,2,4,5,252,0,116,0,0,140,31,0,31,31,31,31,11,11,0,8
Lilligant-Hisui,3,2,5,4,252,0,0,0,252,31,31,31,31,31,31,10,10,4,0
Solgaleo,3,0,1,4,252,0,0,0,252,31,31,31,31,31,31,10,10,10,2
Groudon,2,1,4,252,0,0,0,236,20,31,31,31,31,31,31,10,10,4,4
Kyogre,3,1,3,252,0,132,108,4,12,31,0,31,31,31,31,11,11,11,11
Wo-Chien,2,2,4,252,0,68,0,0,188,31,0,31,31,31,31,11,11,1,8
Flutter Mane,3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,11,11,2,8
Raging Bolt,3,2,3,52,0,4,252,12,188,31,20,31,31,31,31,11,11,11,8
Slither Wing,2,2,1,68,252,0,0,0,188,31,31,31,31,31,31,10,10,10,8
Koraidon,3,1,1,204,116,4,0,52,132,31,31,31,31,31,31,10,10,10,8
