name,item,gender,ability,level,tera_type,nature,evs.ev_hp,evs.ev_attack,evs.ev_defense,evs.ev_special_attack,evs.ev_special_defense,evs.ev_speed,ivs.iv_hp,ivs.iv_attack,ivs.iv_defense,ivs.iv_special_attack,ivs.iv_special_defense,ivs.iv_speed,moves.move_1,moves.move_2,moves.move_3,moves.move_4
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Modest,212,36,4,196,4,92,31,0,31,31,31,31,Electro Drift,Volt Switch,Draco Meteor,Dazzling Gleam
Grimmsnarl,Light Clay,Male,Prankster,58,Ghost,Careful,140,4,140,252,196,28,31,0,31,31,31,0,Spirit Break,Reflect,Light Screen,Thunder Wave
Calyrex-Ice,Never-Melt Ice,Genderless,As One (Glastrier),80,Water,Adamant,228,36,4,116,204,36,31,0,31,31,31,23,Protect,Glacial Lance,Leech Seed,Trick Room
Farigiraf,Electric Seed,Male,Armor Tail,99,Water,Bold,228,0,236,4,44,28,31,28,31,31,31,28,Psychic,Foul Play,Trick Room,Helping Hand
Grimmsnarl,Light Clay,Male,Prankster,59,Ghost,Careful,228,4,132,4,116,28,31,31,31,31,31,0,Spirit Break,Reflect,Light Screen,Thunder Wave
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Timid,108,156,4,252,4,140,31,20,31,31,31,31,Dazzling Gleam,Volt Switch,Draco Meteor,Electro Drift
Rillaboom,Assault Vest,Female,Grassy Surge,50,Fire,Adamant,228,36,4,196,92,148,31,0,31,31,31,31,Wood Hammer,Grassy Glide,U-turn,Fake Out
Incineroar,Rocky Helmet,Female,Intimidate,58,Bug,Impish,252,4,188,252,12,52,31,0,31,31,31,0,Knock Off,Will-O-Wisp,Parting Shot,Fake Out
Calyrex-Ice,Icicle Plate,Genderless,As One (Glastrier),80,Water,Adamant,228,36,4,116,196,44,31,0,31,31,31,23,Glacial Lance,Leech Seed,Trick Room,Protect
Annihilape,Choice Scarf,Female,Defiant,99,Grass,Jolly,228,44,236,4,44,236,31,28,31,31,31,28,Close Combat,Final Gambit,Coaching,Rage Fist
Calyrex-Ice,Clear Amulet,Genderless,As One (Glastrier),59,Fairy,Adamant,244,116,4,4,140,4,31,31,31,31,31,0,Protect,Glacial Lance,High Horsepower,Trick Room
Miraidon,Assault Vest,Genderless,Hadron Engine,50,Electric,Modest,252,156,4,236,4,12,31,20,31,31,31,31,Electro Drift,Draco Meteor,Snarl,Volt Switch
Incineroar,Covert Cloak,Female,Intimidate,50,Bug,Careful,252,4,84,196,156,12,31,0,31,31,31,31,Knock Off,Will-O-Wisp,Parting Shot,Fake Out
Amoonguss,Mental Herb,Male,Regenerator,58,Fire,Relaxed,236,4,156,252,116,52,31,0,31,31,31,0,Protect,Pollen Puff,Rage Powder,Spore
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,80,Ghost,Jolly,228,252,4,116,196,252,31,0,31,31,31,23,Protect,Icicle Crash,Ruination,Sucker Punch
Iron Treads,Life Orb,Genderless,Quark Drive,99,Grass,Jolly,28,252,4,4,4,220,31,28,31,31,31,28,Protect,High Horsepower,Steel Roller,Wild Charge
Grimmsnarl,Covert Cloak,Male,Prankster,59,Fire,Adamant,244,116,4,4,140,4,31,31,31,31,31,0,Spirit Break,Parting Shot,Light Screen,Thunder Wave
Miraidon,Assault Vest,Genderless,Hadron Engine,50,Electric,Modest,252,156,4,236,4,12,31,20,31,31,31,31,Parabolic Charge,Volt Switch,Electro Drift,Draco Meteor
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Fairy,Careful,252,4,84,196,156,12,31,0,31,31,31,31,Moonblast,Icy Wind,Taunt,Protect
Groudon,Clear Amulet,Genderless,Drought,58,Fire,Relaxed,236,4,156,252,116,52,31,0,31,31,31,0,Precipice Blades,Heat Crash,Will-O-Wisp,Protect
Incineroar,Sitrus Berry,Female,Intimidate,80,Bug,Jolly,228,252,4,116,196,252,31,0,31,31,31,23,Flare Blitz,Knock Off,Parting Shot,Fake Out
Volcarona,Leftovers,Female,Flame Body,99,Water,Jolly,28,252,4,4,4,220,31,28,31,31,31,28,Struggle Bug,Fiery Dance,Quiver Dance,Protect
Landorus,Choice Scarf,Male,Sheer Force,50,Ghost,Modest,20,116,4,196,36,252,31,31,31,31,31,0,Earth Power,Sandsear Storm,Sludge Bomb,U-turn
Okidogi,Assault Vest,Male,Guard Dog,50,Grass,Adamant,172,212,4,236,124,12,31,20,31,31,31,31,Drain Punch,Gunk Shot,Snarl,Low Kick
Ogerpon-Wellspring,Wellspring Mask,Female,Water Absorb,50,Water,Impish,252,12,124,196,44,76,31,0,31,31,31,31,Ivy Cudgel,Taunt,Follow Me,Spiky Shield
Calyrex-Ice,Clear Amulet,Genderless,As One (Glastrier),50,Water,Adamant,220,252,156,252,116,36,31,0,31,31,31,0,Glacial Lance,High Horsepower,Trick Room,Protect
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Modest,124,252,4,164,4,212,31,0,31,31,31,23,Electro Drift,Draco Meteor,Volt Switch,Dazzling Gleam
Incineroar,Covert Cloak,Female,Intimidate,50,Bug,Careful,236,252,116,4,156,220,31,28,31,31,31,23,Flare Blitz,Knock Off,Parting Shot,Fake Out
Terapagos,Grassy Seed,Male,Tera Shift,85,Stellar,Modest,44,116,156,236,12,60,31,15,31,31,31,0,Protect,Tera Starstorm,Earth Power,Calm Mind
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),82,Dark,Timid,4,212,4,252,124,252,31,0,31,31,31,31,Protect,Astral Barrage,Psychic,Nasty Plot
Incineroar,Safety Goggles,Male,Intimidate,50,Water,Impish,252,12,188,196,68,76,31,0,31,31,31,26,Helping Hand,Fake Out,Knock Off,Parting Shot
Rillaboom,Assault Vest,Female,Grassy Surge,50,Fire,Adamant,212,84,4,252,204,4,31,0,31,31,31,0,Grassy Glide,Wood Hammer,Fake Out,U-turn
Flutter Mane,Booster Energy,Genderless,Protosynthesis,50,Fairy,Timid,228,252,132,4,12,132,31,0,31,31,31,23,Moonblast,Icy Wind,Thunder Wave,Taunt
Amoonguss,Rocky Helmet,Male,Regenerator,60,Fire,Sassy,188,252,236,4,84,220,31,0,31,31,31,0,Protect,Spore,Rage Powder,Pollen Puff
Miraidon,Magnet,Genderless,Hadron Engine,50,Electric,Timid,4,116,4,244,4,252,31,15,31,31,31,0,Electro Drift,Draco Meteor,Protect,Volt Switch
Calyrex-Shadow,Spooky Plate,Genderless,As One (Spectrier),50,Dark,Timid,52,212,4,196,4,252,31,0,31,31,31,31,Astral Barrage,Psychic,Disable,Protect
Incineroar,Covert Cloak,Female,Intimidate,50,Bug,Careful,252,12,100,196,156,76,31,0,31,31,31,26,Fake Out,U-turn,Knock Off,Taunt
Iron Moth,Life Orb,Genderless,Quark Drive,50,Fairy,Modest,20,84,12,244,4,228,31,0,31,31,31,0,Flamethrower,Heat Wave,Protect,Dazzling Gleam
Iron Bundle,Focus Sash,Genderless,Quark Drive,50,Ghost,Timid,228,252,132,252,4,252,31,0,31,31,31,23,Icy Wind,Protect,Ice Beam,Encore
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Water,Adamant,36,156,108,4,172,36,31,0,31,31,31,0,Fake Out,Wild Charge,Low Kick,Drain Punch
Kyogre,Mystic Water,Genderless,Drizzle,50,Grass,Modest,164,116,4,156,4,180,31,0,31,31,31,0,Water Spout,Hydro Pump,Ice Beam,Protect
Volcarona,Safety Goggles,Male,Flame Body,50,Water,Timid,252,212,196,196,4,60,31,0,31,31,31,31,Struggle Bug,Rage Powder,Will-O-Wisp,Protect
Rillaboom,Assault Vest,Male,Grassy Surge,50,Fire,Adamant,204,36,4,196,252,12,31,0,31,31,31,26,Wood Hammer,Grassy Glide,U-turn,Fake Out
Whimsicott,Covert Cloak,Female,Prankster,50,Fire,Timid,252,84,4,4,196,52,31,0,31,31,31,0,Moonblast,Tailwind,Encore,Light Screen
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Stellar,Adamant,228,252,4,252,4,252,31,0,31,31,31,23,Icicle Crash,Throat Chop,Sucker Punch,Protect
Giratina-Origin,Griseous Core,Female,Levitate,50,Fire,Brave,108,252,52,36,60,36,31,0,31,31,31,0,Shadow Sneak,Poltergeist,Draco Meteor,Protect
Urshifu-Rapid-Strike,Choice Scarf,Male,Unseen Fist,50,Grass,Adamant,164,252,4,156,4,252,31,0,31,31,31,0,Aqua Jet,Close Combat,U-turn,Surging Strikes
Flutter Mane,Booster Energy,Genderless,Protosynthesis,50,Fairy,Timid,156,212,36,60,4,252,31,0,31,31,31,31,Icy Wind,Shadow Ball,Protect,Moonblast
Farigiraf,Electric Seed,Female,Armor Tail,50,Water,Relaxed,236,36,156,196,116,12,31,0,31,31,31,0,Trick Room,Foul Play,Helping Hand,Psychic
Miraidon,Life Orb,Genderless,Hadron Engine,50,Electric,Modest,36,84,4,220,196,252,31,0,31,31,31,0,Volt Switch,Draco Meteor,Protect,Electro Drift
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Ghost,Jolly,4,252,4,252,4,252,31,0,31,31,31,23,Taunt,Icicle Crash,Protect,Sucker Punch
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Dragon,Impish,148,20,156,36,4,180,31,0,31,31,31,0,Wide Guard,Iron Head,Protect,Body Press
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,4,252,4,252,4,252,31,0,31,31,31,0,Heat Wave,Overheat,Snarl,Flamethrower
Urshifu-Rapid-Strike,Mystic Water,Female,Unseen Fist,50,Water,Adamant,44,244,4,60,108,108,31,0,31,31,31,31,Surging Strikes,Aqua Jet,Taunt,Detect
Farigiraf,Electric Seed,Female,Armor Tail,50,Water,Bold,180,36,228,196,100,12,31,0,31,31,31,0,Psychic Noise,Foul Play,Helping Hand,Trick Room
Whimsicott,Focus Sash,Male,Prankster,50,Ghost,Timid,4,84,4,252,196,252,31,0,31,31,31,0,Moonblast,Tailwind,Encore,Protect
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Modest,100,252,4,196,4,204,31,0,31,31,31,23,Electro Drift,Volt Switch,Draco Meteor,Dazzling Gleam
Zacian-Crowned,Rusted Sword,Male,Intrepid Sword,50,Stellar,Jolly,108,244,156,36,4,156,31,0,31,31,31,0,Iron Head,Play Rough,Sacred Sword,Protect
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),50,Dark,Timid,28,252,4,220,4,252,31,0,31,31,31,0,Astral Barrage,Psychic,Nasty Plot,Protect
Terapagos-Terastal,Choice Specs,Male,Tera Shell,85,Stellar,Modest,12,244,4,236,4,252,31,15,31,31,31,31,Tera Starstorm,Earth Power,Dark Pulse,Flamethrower
Iron Hands,Assault Vest,Genderless,Quark Drive,57,Water,Adamant,36,236,116,196,108,12,31,0,31,31,31,0,Drain Punch,Fake Out,Wild Charge,Low Kick
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,75,Ghost,Modest,4,84,4,244,4,252,31,0,31,31,31,0,Heat Wave,Overheat,Snarl,Dark Pulse
Smeargle,Focus Sash,Male,Moody,65,Grass,Jolly,4,252,252,196,4,252,31,0,31,31,31,23,Follow Me,Spore,Decorate,Fake Out
Whimsicott,Covert Cloak,Male,Prankster,60,Water,Timid,132,244,20,4,244,108,31,0,31,31,31,0,Tailwind,Moonblast,Fake Tears,Encore
Whimsicott,Covert Cloak,Female,Prankster,50,Water,Timid,252,252,4,4,20,228,31,0,31,31,31,0,Fake Tears,Moonblast,Tailwind,Encore
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Timid,12,244,4,252,4,252,31,0,31,31,31,31,Astral Barrage,Psychic,Shadow Ball,Protect
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Timid,4,236,4,244,4,252,31,0,31,31,31,0,Volt Switch,Electro Drift,Draco Meteor,Dazzling Gleam
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Bug,Brave,84,252,4,244,172,252,31,0,31,31,31,0,Drain Punch,Low Kick,Wild Charge,Fake Out
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,4,252,252,252,4,252,31,0,31,31,31,23,Flamethrower,Dark Pulse,Heat Wave,Snarl
Farigiraf,Electric Seed,Female,Armor Tail,50,Dark,Relaxed,252,244,252,4,4,108,31,0,31,31,31,0,Psychic Noise,Foul Play,Trick Room,Helping Hand
Annihilape,Choice Scarf,Female,Defiant,50,Grass,Jolly,220,36,4,4,20,252,31,0,31,31,31,0,Close Combat,Rage Fist,Final Gambit,Coaching
Calyrex-Ice,Leftovers,Genderless,As One (Glastrier),50,Fairy,Adamant,244,4,68,252,180,12,31,0,31,31,31,31,Glacial Lance,Leech Seed,Trick Room,Protect
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Timid,108,236,28,212,4,156,31,0,31,31,31,0,Electro Drift,Draco Meteor,Volt Switch,Dazzling Gleam
Incineroar,Rocky Helmet,Female,Intimidate,50,Bug,Impish,244,4,236,244,12,12,31,0,31,31,31,0,Knock Off,Will-O-Wisp,Parting Shot,Fake Out
Urshifu,Covert Cloak,Male,Unseen Fist,50,Stellar,Adamant,132,236,12,252,76,52,31,0,31,31,31,23,Wicked Blow,Close Combat,Sucker Punch,Detect
Rillaboom,Assault Vest,Male,Grassy Surge,50,Fire,Adamant,252,4,196,4,28,28,31,0,31,31,31,0,Grassy Glide,Wood Hammer,Fake Out,U-turn
Koraidon,Ability Shield,Genderless,Orichalcum Pulse,50,Fire,Jolly,220,100,4,4,52,132,31,0,31,31,31,0,Protect,Flare Blitz,Collision Course,Flame Charge
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),50,Dark,Timid,108,4,4,140,4,252,31,0,31,31,31,31,Astral Barrage,Psychic,Encore,Protect
Weezing-Galar,Covert Cloak,Male,Neutralizing Gas,50,Water,Impish,252,4,12,212,156,84,31,0,31,31,31,0,Protect,Poison Gas,Play Rough,Taunt
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Stellar,Adamant,4,244,4,244,4,252,31,0,31,4,31,0,Icicle Crash,Sucker Punch,Ruination,Protect
Walking Wake,Assault Vest,Genderless,Protosynthesis,50,Water,Timid,100,236,4,148,4,252,31,0,31,31,31,23,Hydro Steam,Draco Meteor,Snarl,Aqua Jet
Brute Bonnet,Rocky Helmet,Genderless,Protosynthesis,50,Water,Impish,252,4,220,4,4,28,31,0,31,31,31,0,Sucker Punch,Spore,Rage Powder,Seed Bomb
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Water,Impish,4,4,244,4,4,252,31,0,31,31,31,0,Protect,Heavy Slam,Body Press,Wide Guard
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Ghost,Jolly,108,252,4,140,4,252,31,0,31,31,31,31,Protect,Icicle Crash,Sucker Punch,Ruination
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),50,Dark,Timid,4,4,4,244,4,252,31,0,31,31,31,0,Astral Barrage,Protect,Psychic,Pollen Puff
Raging Bolt,Booster Energy,Genderless,Protosynthesis,50,Electric,Modest,68,244,108,252,4,76,31,20,31,4,31,0,Protect,Dragon Pulse,Thunderclap,Thunderbolt
Rillaboom,Assault Vest,Female,Grassy Surge,50,Grass,Adamant,148,116,4,148,220,20,31,0,31,31,31,23,Fake Out,U-turn,Wood Hammer,Grassy Glide
Ogerpon-Hearthflame,Hearthflame Mask,Female,Mold Breaker,50,Fire,Impish,220,20,252,4,4,12,31,0,31,31,31,0,Ivy Cudgel,Follow Me,Spiky Shield,Grassy Glide
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Modest,164,4,36,156,44,108,31,0,31,31,31,0,Electro Drift,Dazzling Gleam,Draco Meteor,Volt Switch
Calyrex-Ice,Clear Amulet,Genderless,As One (Glastrier),50,Fire,Adamant,236,132,4,140,132,4,31,0,31,31,31,31,Glacial Lance,High Horsepower,Trick Room,Protect
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Water,Brave,84,180,20,244,220,252,31,0,31,31,31,0,Fake Out,Low Kick,Wild Charge,Brick Break
Farigiraf,Electric Seed,Female,Armor Tail,50,Water,Bold,228,244,164,4,108,4,31,0,31,4,31,0,Psychic Noise,Foul Play,Helping Hand,Trick Room
Landorus,Life Orb,Male,Sheer Force,50,Poison,Modest,236,116,4,196,12,60,31,0,31,31,31,23,Protect,Sludge Bomb,Sandsear Storm,Earth Power
Whimsicott,Covert Cloak,Female,Prankster,50,Ghost,Timid,196,20,4,12,228,68,31,0,31,31,31,0,Moonblast,Light Screen,Tailwind,Encore
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Modest,132,4,4,116,4,252,31,0,31,31,31,0,Electro Drift,Draco Meteor,Volt Switch,Dazzling Gleam
Calyrex-Ice,Clear Amulet,Genderless,As One (Glastrier),50,Water,Adamant,212,252,4,140,4,36,31,0,31,31,31,31,Protect,Glacial Lance,Trick Room,High Horsepower
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Bug,Brave,84,156,12,4,252,252,31,0,31,31,31,0,Drain Punch,Wild Charge,Fake Out,Low Kick
Farigiraf,Electric Seed,Male,Armor Tail,50,Water,Calm,236,244,172,4,100,4,31,0,31,4,31,0,Psychic,Roar,Trick Room,Helping Hand
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,236,116,4,252,4,252,31,0,31,31,31,23,Heat Wave,Dark Pulse,Snarl,Flamethrower
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Adamant,204,76,4,12,4,220,31,0,31,20,31,0,Spiky Shield,Ivy Cudgel,Follow Me,Taunt
Iron Jugulis,Booster Energy,Genderless,Quark Drive,50,Steel,Timid,236,4,36,28,4,204,31,0,31,31,31,0,Snarl,Hurricane,Tailwind,Protect
Kyogre,Splash Plate,Genderless,Drizzle,50,Grass,Modest,92,252,4,156,4,252,31,0,31,31,31,31,Water Spout,Hydro Pump,Thunder,Protect
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Dragon,Jolly,100,156,156,4,252,252,31,0,31,31,31,0,Body Press,Heavy Slam,Wide Guard,Protect
Urshifu-Rapid-Strike,Choice Scarf,Female,Unseen Fist,50,Ghost,Adamant,236,252,172,4,4,252,31,0,31,4,31,0,Surging Strikes,Close Combat,Rain Dance,U-turn
Amoonguss,Mental Herb,Male,Regenerator,50,Fire,Sassy,236,116,116,252,156,252,31,0,31,31,31,0,Spore,Pollen Puff,Rage Powder,Protect
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Ghost,Jolly,204,252,4,12,4,252,31,0,31,20,31,0,Ice Spinner,Ruination,Sucker Punch,Protect
Koraidon,Clear Amulet,Genderless,Orichalcum Pulse,50,Fire,Adamant,28,252,4,28,4,220,31,0,31,31,31,0,Collision Course,Flare Blitz,Flame Charge,Protect
Scovillain,Focus Sash,Female,Chlorophyll,53,Ghost,Timid,4,252,4,252,4,252,31,0,31,31,31,31,Overheat,Rage Powder,Spicy Extract,Protect
Miraidon,Choice Scarf,Genderless,Hadron Engine,50,Electric,Modest,100,156,4,252,252,252,31,0,31,31,31,0,Volt Switch,Snarl,Draco Meteor,Electro Drift
Chesnaught,Electric Seed,Male,Bulletproof,73,Steel,Bold,228,252,220,4,4,60,31,0,31,4,31,0,Leech Seed,Wide Guard,Body Press,Spiky Shield
Clefairy,Eviolite,Female,Friend Guard,52,Ground,Relaxed,252,116,252,252,4,252,31,0,31,31,31,0,Follow Me,After You,Protect,Life Dew
Indeedee-F,Psychic Seed,Male,Psychic Surge,50,Fire,Bold,252,252,196,4,52,4,31,0,31,20,31,0,Helping Hand,Psychic,Follow Me,Protect
Gouging Fire,Clear Amulet,Genderless,Protosynthesis,50,Grass,Jolly,84,164,4,28,4,252,31,0,31,31,31,0,Burning Bulwark,Breaking Swipe,Flare Blitz,Snarl
Raging Bolt,Safety Goggles,Genderless,Protosynthesis,50,Electric,Modest,196,252,60,196,52,4,31,20,31,31,31,31,Thunderbolt,Draco Meteor,Thunderclap,Protect
Groudon,Assault Vest,Genderless,Drought,50,Fire,Adamant,244,180,12,252,44,28,31,0,31,31,31,0,Precipice Blades,High Horsepower,Heat Crash,Rock Slide
Lilligant-Hisui,Focus Sash,Female,Chlorophyll,50,Ghost,Adamant,4,252,4,4,4,244,31,0,31,4,31,0,Close Combat,Coaching,Sleep Powder,Protect
Lunala,Power Herb,Genderless,Shadow Shield,50,Fairy,Modest,92,116,44,196,100,76,31,0,31,31,31,0,Moongeist Beam,Meteor Beam,Wide Guard,Trick Room
Grimmsnarl,Light Clay,Male,Prankster,50,Steel,Careful,220,4,140,4,116,28,31,0,31,20,31,0,Spirit Break,Foul Play,Reflect,Light Screen
Bastiodon,Electric Seed,Male,Sturdy,50,Grass,Sassy,196,164,76,28,236,252,31,26,31,4,31,0,Wide Guard,Body Press,Fissure,Foul Play
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Modest,108,252,84,196,12,108,31,20,31,31,31,31,Electro Drift,Draco Meteor,Volt Switch,Dazzling Gleam
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),50,Dark,Timid,244,180,4,252,44,252,31,0,31,31,31,0,Psychic,Astral Barrage,Protect,Pollen Puff
Urshifu-Rapid-Strike,Mystic Water,Female,Unseen Fist,50,Grass,Adamant,4,252,4,4,4,252,31,0,31,4,31,0,Surging Strikes,Close Combat,Taunt,Detect
Incineroar,Safety Goggles,Male,Intimidate,50,Bug,Jolly,172,4,4,196,124,204,31,0,31,31,31,0,Fake Out,Knock Off,Parting Shot,Taunt
Whimsicott,Covert Cloak,Female,Prankster,50,Fire,Timid,252,4,44,4,172,36,31,6,31,20,31,0,Fake Tears,Tailwind,Moonblast,Encore
Incineroar,Safety Goggles,Female,Intimidate,50,Bug,Relaxed,252,164,156,28,100,252,31,26,31,16,31,0,Fake Out,Flare Blitz,Knock Off,Parting Shot
Ogerpon-Wellspring,Wellspring Mask,Female,Water Absorb,50,Water,Adamant,252,12,52,196,108,84,31,20,31,31,31,31,Spiky Shield,Ivy Cudgel,Follow Me,Horn Leech
Zacian-Crowned,Rusted Sword,Male,Intrepid Sword,50,Dark,Jolly,180,156,4,252,4,164,31,0,31,31,31,0,Protect,Behemoth Blade,Play Rough,Swords Dance
Calyrex-Shadow,Covert Cloak,Genderless,As One (Spectrier),50,Water,Timid,140,252,4,100,12,252,31,0,31,4,31,0,Protect,Nasty Plot,Astral Barrage,Psychic
Clefairy,Eviolite,Female,Friend Guard,50,Ground,Relaxed,252,4,252,196,4,204,31,0,31,31,31,0,Protect,Follow Me,Helping Hand,After You
Regieleki,Focus Sash,Genderless,Transistor,50,Electric,Modest,4,4,4,244,4,252,31,0,31,20,31,0,Protect,Thunderbolt,Volt Switch,Electroweb
Volcarona,Leftovers,Male,Flame Body,50,Dragon,Timid,252,164,100,20,4,132,31,26,31,16,31,0,Flamethrower,Struggle Bug,Quiver Dance,Protect
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Water,Adamant,76,156,12,196,140,124,31,20,31,31,31,31,Wild Charge,Drain Punch,Low Kick,Fake Out
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Careful,228,4,132,252,116,28,31,0,31,31,31,0,Reflect,Light Screen,Thunder Wave,Spirit Break
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Water,Impish,236,4,244,100,4,20,31,0,31,4,31,0,Heavy Slam,Body Press,Protect,Wide Guard
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Stellar,Adamant,252,252,4,196,4,252,31,0,31,31,31,0,Icicle Crash,Sucker Punch,Crunch,Protect
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Timid,4,4,4,252,4,252,31,0,31,20,31,0,Dazzling Gleam,Volt Switch,Draco Meteor,Electro Drift
Koraidon,Life Orb,Genderless,Orichalcum Pulse,50,Fire,Jolly,4,252,100,20,4,252,31,26,31,16,31,0,Flare Blitz,Close Combat,Flame Charge,Protect
Incineroar,Safety Goggles,Female,Intimidate,50,Bug,Careful,236,4,36,196,156,76,31,20,31,31,31,31,Taunt,Knock Off,Fake Out,Parting Shot
Volcarona,Grassy Seed,Female,Flame Body,50,Water,Modest,132,4,100,36,4,236,31,0,31,31,31,0,Quiver Dance,Fiery Dance,Giga Drain,Protect
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Stellar,Timid,236,4,4,252,4,252,31,0,31,4,31,0,Moonblast,Shadow Ball,Icy Wind,Protect
Lunala,Leftovers,Genderless,Shadow Shield,50,Fairy,Modest,220,252,84,100,4,100,31,0,31,31,31,0,Moongeist Beam,Moonblast,Calm Mind,Protect
Rillaboom,Assault Vest,Male,Grassy Surge,50,Fire,Adamant,196,60,4,252,92,156,31,0,31,20,31,0,Fake Out,Wood Hammer,U-turn,Grassy Glide
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),50,Dark,Timid,28,252,4,220,4,252,31,0,31,16,31,0,Astral Barrage,Psychic,Encore,Protect
Weezing-Galar,Covert Cloak,Female,Neutralizing Gas,50,Water,Impish,252,4,12,196,172,68,31,20,31,31,31,31,Protect,Poison Gas,Play Rough,Taunt
Koraidon,Ability Shield,Genderless,Orichalcum Pulse,50,Fire,Adamant,252,124,4,36,52,76,31,0,31,31,31,0,Flame Charge,Flare Blitz,Collision Course,Protect
Brute Bonnet,Rocky Helmet,Genderless,Protosynthesis,50,Fire,Impish,252,4,132,252,4,108,31,0,31,4,31,0,Seed Bomb,Spore,Rage Powder,Sucker Punch
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Timid,20,252,4,244,4,236,31,0,31,31,31,0,Heat Wave,Ruination,Snarl,Flamethrower
Walking Wake,Assault Vest,Genderless,Protosynthesis,50,Water,Timid,84,60,4,164,4,252,31,0,31,20,31,0,Hydro Steam,Draco Meteor,Snarl,Aqua Jet
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),80,Dark,Timid,12,252,84,156,4,252,31,0,31,16,31,0,Astral Barrage,Psychic,Substitute,Protect
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Water,Impish,236,4,244,196,4,20,31,20,31,31,31,31,Body Press,Heavy Slam,Wide Guard,Protect
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Ghost,Jolly,4,156,92,36,4,252,31,0,31,31,31,0,Ice Spinner,Ruination,Sucker Punch,Protect
Ogerpon-Hearthflame,Hearthflame Mask,Female,Mold Breaker,50,Fire,Adamant,244,12,36,252,4,212,31,0,31,4,31,0,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
Whimsicott,Covert Cloak,Male,Prankster,74,Dark,Calm,252,252,28,4,196,28,31,0,31,31,31,0,Moonblast,Tailwind,Fake Tears,Encore
Raging Bolt,Booster Energy,Genderless,Protosynthesis,50,Fairy,Modest,244,60,4,180,20,60,31,20,31,20,31,0,Thunderbolt,Dragon Pulse,Thunderclap,Protect
Koraidon,Life Orb,Genderless,Orichalcum Pulse,50,Fire,Jolly,12,252,84,156,4,252,31,0,31,16,31,0,Flare Blitz,Close Combat,Flame Charge,Protect
Terapagos,Leftovers,Female,Tera Shift,50,Stellar,Bold,172,4,236,76,12,12,31,15,31,31,31,31,Tera Starstorm,Earth Power,Calm Mind,Protect
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Stellar,Timid,4,156,92,252,4,252,31,0,31,31,31,0,Moonblast,Shadow Ball,Icy Wind,Protect
Rillaboom,Assault Vest,Male,Grassy Surge,50,Poison,Adamant,252,60,4,252,172,20,31,0,31,4,31,0,Wood Hammer,Grassy Glide,Fake Out,U-turn
